Idx,Idx,Open,High,Low,Close,Volume,Date
175,175,138.69000244140625,140.64999389648438,137.58999633789062,138.41000366210938,37013100,2025-07-08 20:00:00
176,176,143.0,145.82000732421875,141.85000610351562,144.16000366210938,61101500,2025-07-09 20:00:00
177,177,142.60000610351562,147.39999389648438,141.60000610351562,146.4199981689453,50049200,2025-07-10 20:00:00
178,178,145.08999633789062,147.5800018310547,141.89999389648438,146.24000549316406,44718600,2025-07-13 20:00:00
179,179,153.75,158.67999267578125,153.55999755859375,155.61000061035156,93370100,2025-07-14 20:00:00
180,180,155.30999755859375,160.36000061035156,152.85000610351562,160.0800018310547,59492800,2025-07-15 20:00:00
181,181,161.80999755859375,161.9600067138672,158.67999267578125,160.41000366210938,50605100,2025-07-16 20:00:00
182,182,159.58999633789062,160.8300018310547,155.80999755859375,156.99000549316406,48859800,2025-07-17 20:00:00
183,183,157.6199951171875,160.33999633789062,156.9199981689453,157.0,39021100,2025-07-20 20:00:00
184,184,156.1999969482422,156.22999572753906,149.33999633789062,154.72000122070312,49028000,2025-07-21 20:00:00
185,185,156.32000732421875,159.4499969482422,156.0,158.64999389648438,41510900,2025-07-22 20:00:00
186,186,159.1199951171875,163.92999267578125,158.36000061035156,162.1199951171875,48440100,2025-07-23 20:00:00
187,187,163.50999450683594,167.17999267578125,162.36000061035156,166.47000122070312,53432300,2025-07-24 20:00:00
188,188,169.0800018310547,174.6999969482422,168.6699981689453,173.66000366210938,68267800,2025-07-27 20:00:00
189,189,175.2100067138672,182.30999755859375,174.67999267578125,177.44000244140625,108154800,2025-07-28 20:00:00
190,190,175.61000061035156,180.3699951171875,173.8000030517578,179.50999450683594,64820300,2025-07-29 20:00:00
191,191,182.02000427246094,182.5,173.0,176.30999755859375,71765300,2025-07-30 20:00:00
192,192,170.16000366210938,174.39999389648438,166.82000732421875,171.6999969482422,75396100,2025-07-31 20:00:00
193,193,174.61000061035156,177.86000061035156,173.55999755859375,176.77999877929688,52951000,2025-08-03 20:00:00
194,194,177.57000732421875,177.99000549316406,171.8000030517578,174.30999755859375,88808500,2025-08-04 20:00:00
195,195,165.0500030517578,166.17999267578125,157.8000030517578,163.1199951171875,133641800,2025-08-05 20:00:00
196,196,166.83999633789062,175.75,166.6999969482422,172.39999389648438,95448300,2025-08-06 20:00:00
197,197,174.0399932861328,176.47999572753906,170.52000427246094,172.75999450683594,68866700,2025-08-07 20:00:00
198,198,170.0399932861328,178.82000732421875,169.3800048828125,172.27999877929688,70651000,2025-08-10 20:00:00
199,199,173.32000732421875,175.16000366210938,168.5,174.9499969482422,52243500,2025-08-11 20:00:00
200,200,179.91000366210938,186.64999389648438,179.3800048828125,184.4199981689453,108305100,2025-08-12 20:00:00
201,201,179.8300018310547,185.44000244140625,179.55999755859375,180.9499969482422,66308800,2025-08-13 20:00:00
202,202,180.05999755859375,180.13999938964844,176.25,177.50999450683594,51543100,2025-08-14 20:00:00
203,203,176.75999450683594,178.8000030517578,174.36000061035156,176.13999938964844,35937500,2025-08-17 20:00:00
204,204,173.10000610351562,173.1699981689453,166.10000610351562,166.5500030517578,64455000,2025-08-18 20:00:00
205,205,164.10000610351562,166.64999389648438,158.25,165.1999969482422,60233200,2025-08-19 20:00:00
206,206,165.86000061035156,165.8800048828125,162.25999450683594,163.7100067138672,37880500,2025-08-20 20:00:00
207,207,162.1699981689453,168.52999877929688,161.8000030517578,167.75999450683594,43998600,2025-08-21 20:00:00
208,208,165.5500030517578,165.58999633789062,161.72000122070312,163.36000061035156,36134700,2025-08-24 20:00:00
209,209,168.64999389648438,169.77000427246094,164.91000366210938,166.6199951171875,52138600,2025-08-25 20:00:00
210,210,166.0399932861328,167.67999267578125,164.64999389648438,167.1300048828125,37031000,2025-08-26 20:00:00
211,211,168.5,170.99000549316406,166.64999389648438,168.5800018310547,36285200,2025-08-27 20:00:00
212,212,166.80999755859375,168.57000732421875,161.89999389648438,162.6300048828125,37516800,2025-08-28 20:00:00
213,213,158.4199981689453,162.38999938964844,156.6199951171875,162.32000732421875,38656100,2025-09-01 20:00:00
214,214,161.80999755859375,164.75,160.5800018310547,162.1300048828125,30752800,2025-09-02 20:00:00
215,215,159.94000244140625,162.0500030517578,157.7899932861328,161.7899932861328,32103500,2025-09-03 20:00:00
216,216,157.1199951171875,157.13999938964844,150.17999267578125,151.13999938964844,78256000,2025-09-04 20:00:00
217,217,151.8000030517578,152.63999938964844,149.22000122070312,151.41000366210938,41849000,2025-09-07 20:00:00
218,218,151.99000549316406,156.66000366210938,151.92999267578125,155.82000732421875,42802500,2025-09-08 20:00:00
219,219,163.5399932861328,164.52999877929688,158.0,159.5399932861328,52465300,2025-09-09 20:00:00
